route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
782-221,Weekday-1,1273-78201-66600-2-37bdfb9c,Sylvia Park To Mission Bay Via Ellerslie And Meadowbank,,0,,1273-78201-cf3e8d5e,0,0
782-221,Weekday-1,1273-78201-68400-2-62668850,Sylvia Park To Mission Bay Via Ellerslie And Meadowbank,,0,,1273-78201-cf3e8d5e,0,0
298-221,Weekend-2,1261-29802-21000-2-6ba404aa,Sylvia Park To Onehunga Via Ellerslie,,1,,1261-29802-6d610fd6,0,0
298-221,Weekend-3,1261-29802-21000-2-e9a0a5b5,Sylvia Park To Onehunga Via Ellerslie,,1,,1261-29802-0d59e672,0,0
298-221,Weekday-4,1261-29802-21600-2-6ba404aa,Sylvia Park To Onehunga Via Ellerslie,,1,,1261-29802-6d610fd6,0,0
298-221,Weekday-3,1261-29802-21600-2-e9a0a5b5,Sylvia Park To Onehunga Via Ellerslie,,1,,1261-29802-0d59e672,0,0
782-221,Weekday-1,1273-78201-72300-2-b08f6f42,Sylvia Park To Mission Bay Via Ellerslie And Meadowbank,,0,,1273-78201-cf3e8d5e,0,0
782-221,Weekday-1,1273-78201-75900-2-b08f6f42,Sylvia Park To Mission Bay Via Ellerslie And Meadowbank,,0,,1273-78201-cf3e8d5e,0,0
782-221,Weekday-1,1273-78202-19200-2-f7c77558,Mission Bay To Sylvia Park Via Meadowbank And Ellerslie,,1,,1273-78202-e089542c,0,0
782-221,Weekday-1,1273-78202-21600-2-6daeb3ee,Mission Bay To Sylvia Park Via Meadowbank And Ellerslie,,1,,1273-78202-e089542c,0,0
782-221,Weekend-1,1273-78202-21600-2-95d2b4f7,Mission Bay To Sylvia Park Via Meadowbank And Ellerslie,,1,,1273-78202-e089542c,0,0
298-221,Weekday-4,1261-29802-22800-2-6ba404aa,Sylvia Park To Onehunga Via Ellerslie,,1,,1261-29802-6d610fd6,0,0
298-221,Weekday-3,1261-29802-22800-2-e9a0a5b5,Sylvia Park To Onehunga Via Ellerslie,,1,,1261-29802-0d59e672,0,0
298-221,Weekday-4,1261-29802-24000-2-6ba404aa,Sylvia Park To Onehunga Via Ellerslie,,1,,1261-29802-6d610fd6,0,0
298-221,Weekday-3,1261-29802-24000-2-e9a0a5b5,Sylvia Park To Onehunga Via Ellerslie,,1,,1261-29802-0d59e672,0,0
782-221,Weekday-1,1273-78202-23400-2-f54603f4,Mission Bay To Sylvia Park Via Meadowbank And Ellerslie,,1,,1273-78202-e089542c,0,0
782-221,Weekday-1,1273-78202-25200-2-114f0263,Mission Bay To Sylvia Park Via Meadowbank And Ellerslie,,1,,1273-78202-e089542c,0,0
782-221,Weekend-1,1273-78202-25200-2-f7c77558,Mission Bay To Sylvia Park Via Meadowbank And Ellerslie,,1,,1273-78202-e089542c,0,0
782-221,Weekday-1,1273-78202-27000-2-114f0263,Mission Bay To Sylvia Park Via Meadowbank And Ellerslie,,1,,1273-78202-e089542c,0,0
782-221,Weekday-1,1273-78202-28800-2-114f0263,Mission Bay To Sylvia Park Via Meadowbank And Ellerslie,,1,,1273-78202-e089542c,0,0
298-221,Weekend-2,1261-29802-24600-2-6ba404aa,Sylvia Park To Onehunga Via Ellerslie,,1,,1261-29802-6d610fd6,0,0
298-221,Weekend-3,1261-29802-24600-2-e9a0a5b5,Sylvia Park To Onehunga Via Ellerslie,,1,,1261-29802-0d59e672,0,0
298-221,Weekday-4,1261-29802-25200-2-6ba404aa,Sylvia Park To Onehunga Via Ellerslie,,1,,1261-29802-6d610fd6,0,0
298-221,Weekday-3,1261-29802-25200-2-e9a0a5b5,Sylvia Park To Onehunga Via Ellerslie,,1,,1261-29802-0d59e672,0,0
782-221,Weekend-1,1273-78202-28800-2-d7ce6ab7,Mission Bay To Sylvia Park Via Meadowbank And Ellerslie,,1,,1273-78202-e089542c,0,0
782-221,Weekday-1,1273-78202-30600-2-8836fa72,Mission Bay To Sylvia Park Via Meadowbank And Ellerslie,,1,,1273-78202-e089542c,0,0
782-221,Weekend-1,1273-78202-32400-2-d7ce6ab7,Mission Bay To Sylvia Park Via Meadowbank And Ellerslie,,1,,1273-78202-e089542c,0,0
782-221,Weekday-1,1273-78202-32400-2-f54603f4,Mission Bay To Sylvia Park Via Meadowbank And Ellerslie,,1,,1273-78202-e089542c,0,0
782-221,Daily-1,1273-78202-36000-2-f54603f4,Mission Bay To Sylvia Park Via Meadowbank And Ellerslie,,1,,1273-78202-e089542c,0,0
298-221,Weekday-4,1261-29802-26400-2-6ba404aa,Sylvia Park To Onehunga Via Ellerslie,,1,,1261-29802-6d610fd6,0,0
298-221,Weekday-3,1261-29802-26400-2-e9a0a5b5,Sylvia Park To Onehunga Via Ellerslie,,1,,1261-29802-0d59e672,0,0
298-221,Weekday-4,1261-29802-27600-2-6ba404aa,Sylvia Park To Onehunga Via Ellerslie,,1,,1261-29802-6d610fd6,0,0
298-221,Weekday-3,1261-29802-27600-2-e9a0a5b5,Sylvia Park To Onehunga Via Ellerslie,,1,,1261-29802-0d59e672,0,0
782-221,Weekend-1,1273-78202-39600-2-8d742aad,Mission Bay To Sylvia Park Via Meadowbank And Ellerslie,,1,,1273-78202-e089542c,0,0
782-221,Weekday-1,1273-78202-39600-2-f54603f4,Mission Bay To Sylvia Park Via Meadowbank And Ellerslie,,1,,1273-78202-e089542c,0,0
782-221,Daily-1,1273-78202-43200-2-8d742aad,Mission Bay To Sylvia Park Via Meadowbank And Ellerslie,,1,,1273-78202-e089542c,0,0
782-221,Daily-1,1273-78202-46800-2-8d742aad,Mission Bay To Sylvia Park Via Meadowbank And Ellerslie,,1,,1273-78202-e089542c,0,0
782-221,Weekday-1,1273-78202-50400-2-8836fa72,Mission Bay To Sylvia Park Via Meadowbank And Ellerslie,,1,,1273-78202-e089542c,0,0
298-221,Weekend-2,1261-29802-28200-2-6ba404aa,Sylvia Park To Onehunga Via Ellerslie,,1,,1261-29802-6d610fd6,0,0
298-221,Weekend-3,1261-29802-28200-2-e9a0a5b5,Sylvia Park To Onehunga Via Ellerslie,,1,,1261-29802-0d59e672,0,0
298-221,Weekday-4,1261-29802-28800-2-6ba404aa,Sylvia Park To Onehunga Via Ellerslie,,1,,1261-29802-6d610fd6,0,0
298-221,Weekday-3,1261-29802-28800-2-e9a0a5b5,Sylvia Park To Onehunga Via Ellerslie,,1,,1261-29802-0d59e672,0,0
782-221,Weekend-1,1273-78202-50700-2-8d742aad,Mission Bay To Sylvia Park Via Meadowbank And Ellerslie,,1,,1273-78202-e089542c,0,0
782-221,Weekday-1,1273-78202-54000-2-ae6729ca,Mission Bay To Sylvia Park Via Meadowbank And Ellerslie,,1,,1273-78202-e089542c,0,0
782-221,Weekend-1,1273-78202-54300-2-e5bd0083,Mission Bay To Sylvia Park Via Meadowbank And Ellerslie,,1,,1273-78202-e089542c,0,0
782-221,Weekday-1,1273-78202-55800-2-ae6729ca,Mission Bay To Sylvia Park Via Meadowbank And Ellerslie,,1,,1273-78202-e089542c,0,0
782-221,Weekday-1,1273-78202-57600-2-ae6729ca,Mission Bay To Sylvia Park Via Meadowbank And Ellerslie,,1,,1273-78202-e089542c,0,0
298-221,Weekday-4,1261-29802-30000-2-6ba404aa,Sylvia Park To Onehunga Via Ellerslie,,1,,1261-29802-6d610fd6,0,0
298-221,Weekday-3,1261-29802-30000-2-e9a0a5b5,Sylvia Park To Onehunga Via Ellerslie,,1,,1261-29802-0d59e672,0,0
298-221,Weekday-4,1261-29802-31200-2-6ba404aa,Sylvia Park To Onehunga Via Ellerslie,,1,,1261-29802-6d610fd6,0,0
298-221,Weekday-3,1261-29802-31200-2-e9a0a5b5,Sylvia Park To Onehunga Via Ellerslie,,1,,1261-29802-0d59e672,0,0
782-221,Weekend-1,1273-78202-57900-2-e5bd0083,Mission Bay To Sylvia Park Via Meadowbank And Ellerslie,,1,,1273-78202-e089542c,0,0
782-221,Weekday-1,1273-78202-59400-2-ae6729ca,Mission Bay To Sylvia Park Via Meadowbank And Ellerslie,,1,,1273-78202-e089542c,0,0
782-221,Weekday-1,1273-78202-61200-2-ae6729ca,Mission Bay To Sylvia Park Via Meadowbank And Ellerslie,,1,,1273-78202-e089542c,0,0
782-221,Weekend-1,1273-78202-61500-2-728590ed,Mission Bay To Sylvia Park Via Meadowbank And Ellerslie,,1,,1273-78202-e089542c,0,0
782-221,Weekday-1,1273-78202-63000-2-ae6729ca,Mission Bay To Sylvia Park Via Meadowbank And Ellerslie,,1,,1273-78202-e089542c,0,0
298-221,Weekend-2,1261-29802-31800-2-6ba404aa,Sylvia Park To Onehunga Via Ellerslie,,1,,1261-29802-6d610fd6,0,0
298-221,Weekend-3,1261-29802-31800-2-e9a0a5b5,Sylvia Park To Onehunga Via Ellerslie,,1,,1261-29802-0d59e672,0,0
298-221,Weekday-4,1261-29802-32400-2-6ba404aa,Sylvia Park To Onehunga Via Ellerslie,,1,,1261-29802-6d610fd6,0,0
298-221,Weekday-3,1261-29802-32400-2-e9a0a5b5,Sylvia Park To Onehunga Via Ellerslie,,1,,1261-29802-0d59e672,0,0
782-221,Weekend-1,1273-78202-65100-2-87343f37,Mission Bay To Sylvia Park Via Meadowbank And Ellerslie,,1,,1273-78202-e089542c,0,0
782-221,Weekday-1,1273-78202-65100-2-e84800bb,Mission Bay To Sylvia Park Via Meadowbank And Ellerslie,,1,,1273-78202-e089542c,0,0
782-221,Weekday-1,1273-78202-68700-2-cbc08843,Mission Bay To Sylvia Park Via Meadowbank And Ellerslie,,1,,1273-78202-e089542c,0,0
782-221,Weekday-1,1273-78202-71400-2-87343f37,Mission Bay To Sylvia Park Via Meadowbank And Ellerslie,,1,,1273-78202-e089542c,0,0
783-221,Weekday-1,1274-78301-21600-2-780ff068,Eastern Bays Circuit Clockwise,,0,,1274-78301-4d62fbdd,0,0
298-221,Weekday-4,1261-29802-33600-2-6ba404aa,Sylvia Park To Onehunga Via Ellerslie,,1,,1261-29802-6d610fd6,0,0
298-221,Weekday-3,1261-29802-33600-2-e9a0a5b5,Sylvia Park To Onehunga Via Ellerslie,,1,,1261-29802-0d59e672,0,0
298-221,Daily-2,1261-29802-35400-2-6ba404aa,Sylvia Park To Onehunga Via Ellerslie,,1,,1261-29802-6d610fd6,0,0
298-221,Daily-3,1261-29802-35400-2-e9a0a5b5,Sylvia Park To Onehunga Via Ellerslie,,1,,1261-29802-0d59e672,0,0
783-221,Daily-1,1274-78301-25200-2-780ff068,Eastern Bays Circuit Clockwise,,0,,1274-78301-4d62fbdd,0,0
